Sr.No.,Accord Code,Company Name,CD_BSE Code,CD_NSE Symbol,CD_Bloomberg Code,CD_Reuters Code,CD_Listing Status,CD_ISIN No,CD_CIN Number,CD_Industry
4606,275896,Numero Uno Clothing Ltd.,,,,,Listed,,U18101HR2006PLC037533,Textile 
4607,131983,Numero Uno Projects Ltd.,531983,,NUP IN,,Listed,INE411A01011,U51311MH1995PLC017920,Engineering - Construction
4608,126313,Nu-Tech Corporate Services Ltd.,526313,,NUTC IN,NUTC.BO,Listed,INE041C01012,L65920MH1989PLC050740,Finance - NBFC
4609,131304,Nutech Global Ltd.,531304,,NSP IN,NUTE.BO,Listed,INE960H01012,L17114RJ1984PLC003023,Textile - Weaving
4610,124764,Nutraplus India Ltd.,524764,,NTIN IN,NUPI.BO,Listed,INE230G01020,L24230MH1990PLC055347,Pharmaceuticals & Drugs
4611,130219,Nutricircle Ltd.,530219,,NTR IN,SHRH.BO,Listed,INE536C01029,L18100TG1993PLC015901,Textile 
4612,131819,Nuway Organic Naturals India Ltd.,531819,,NWO IN,NWAY.BO,Listed,INE414L01012,L22012PB1995PLC016755,Household & Personal Products
4613,104378,Nyssa Corporation Ltd.,504378,,NCL IN,RATR.BO,Listed,INE812K01027,L51900MH1981PLC024341,Trading
4614,131782,Oasis Media Matrix Ltd.,531782,,RTJ IN,,Listed,INE335D01024,L27100GJ1995PLC027638,"Film Production, Distribution & Entertainment"
4615,104345,Oasis Nutraceuticals Ltd.,504345,,SAM IN,SAML.BO,Listed,INE368N01024,L65910MH1980PLC022765,Finance - NBFC
4616,112489,Oasis Securities Ltd.,512489,,ABHI IN,OASE.BO,Listed,INE876A01015,L51900MH1986PLC041499,Finance - NBFC
4617,114114,Oasis Textiles Ltd.,514114,,OASIS IN,OATL.BO,Listed,INE181W01014,L17110GJ1974PLC002498,Textile 
4618,266558,Oasis Tradelink Ltd.,538547,,OATL IN,OASS.BO,Listed,INE189Q01019,L51909GJ1996PLC031163,Trading
4619,220018,Oberoi Realty Ltd.,533273,OBEROIRLTY,OBER IN,OEBO.BO,Listed,INE093I01010,L45200MH1998PLC114818,Construction - Real Estate
4620,245694,ObjectOne Information Systems Ltd.,535657,,OBJL IN,OBJE.BO,Listed,INE860E01011,L31300TG1996PLC023119,IT - Software 
4621,119491,Ocean Agro (India) Ltd.,519491,,OAI IN,OCAI.BO,Listed,INE049J01010,L15174GJ1990PLC013922,Pesticides & Agrochemicals
4622,132086,Ocean Infrastructure Ltd.,532086,,SKSS IN,OCEN.BO,Listed,INE789C01016,U51397UP2003PTC040893,Miscellaneous
4623,253416,Oceanaa Biotek Industries Ltd.,538019,,OBIL IN,OCNA.BO,Listed,INE732P01018,L15549TN2005PLC057919,Aquaculture
4624,227665,Oceanic Foods Ltd.,540405,,OCEANIC IN,OCEI.BO,Listed,INE711V01010,U15495GJ1993PTC019383,Consumer Food
4625,102165,OCL India Ltd. - (Amalgamated),502165,OCL,OSC IN,OSCM.BO,Listed,INE290B01025,L26942OR1949PLC000185,Cement & Construction Materials
4626,205901,OCL Iron and Steel Ltd.,533008,OISL,OISL IN,OCLI.BO,Listed,INE196J01019,L27102OR2006PLC008594,Steel & Iron Products
4627,222725,Octal Credit Capital Ltd.,538894,,OCCL IN,OCLC.BO,Listed,INE513C01010,L74140WB1992PLC055931,Finance - NBFC
4628,205944,Octav Investments Ltd. (Amalgamated),533010,OCTAV,OCTIN IN,OCTA.BO,Delisted,INE120J01019,L40100MH2003PLC138835,Finance - Investment
4629,284771,Octaware Technologies Ltd.,540416,,OCTAWARE IN,OCTE.BO,Listed,INE208U01019,U72200MH2005PLC153539,IT - Software 
4630,131996,Odyssey Corporation Ltd.,531996,,OFS IN,ODYC.BO,Listed,INE839E01023,L67190MH1995PLC085403,Finance - Investment
4631,130175,Odyssey Technologies Ltd.,530175,,ODT IN,ODTH.BO,Listed,INE213B01019,L51909TN1990PLC019007,IT - Software 
4632,117465,Odyssey Video Communications Ltd.,517465,,OVC IN,,Listed,INE342B01016,L85110KA1993PLC014731,"Film Production, Distribution & Entertainment"
4633,100312,Oil & Natural Gas Corporation Ltd.,500312,ONGC,ONGC IN,ONGC.BO,Listed,INE213A01029,L74899DL1993GOI054155,Oil Exploration
4634,100313,Oil Country Tubular Ltd.,500313,OILCOUNTUB,OIL IN,OCTL.BO,Listed,INE591A01010,L26932TG1985PLC005329,Steel & Iron Products
4635,200091,Oil India Ltd.,533106,OIL,OINL IN,OILI.BO,Listed,INE274J01014,L11101AS1959GOI001148,Oil Exploration
4636,268966,Ojswi Trades Investment And Finance Ltd.,,,,,Listed,,L67120DL1990PLC042059,Finance - NBFC
4637,126415,OK Play India Ltd.,526415,,OKP IN,OKPL.BO,Listed,INE870B01016,L28219HR1988PLC030347,Plastic Products
4638,241182,Okay Plus International Ltd.,,,,,Listed,,L45201RJ1993PLC007831,Miscellaneous
4639,132439,Olectra Greentech Ltd.,532439,OLECTRA,OLECTRA IN,GODT.BO,Listed,INE260D01016,L64203TG2000PLC035451,Electronics - Components
4640,244839,Olive Commercial Co Ltd.,,,,,Listed,,L01132WB1983PLC035842,Trading
4641,111674,Olympia Capitals Ltd.,511674,,OLC IN,OLYC.BO,Listed,INE697B01013,L67190MH1986PLC039575,Finance - NBFC
4642,121105,Olympia Industries Ltd.,521105,,OLM IN,OLYM.BO,Listed,INE482O01021,L17110MH1987PLC045248,Textile 
4643,222869,Olympic Cards Ltd.,534190,,OCL IN,OLCA.BO,Listed,INE550L01013,L65993TN1992PLC022521,Printing And Publishing
4644,244554,Olympic Commercial Enterprises Ltd.,,,,,Listed,,L51909WB1982PLC035360,Finance - NBFC
4645,244555,Olympic General Trading Ltd.,,,,,Listed,,L67120WB1975PLC030101,Finance - NBFC
4646,111632,Olympic Management & Financial Services Ltd.,511632,,OMFS IN,OMFS.BO,Listed,,L65990MH1984PLC033825,Finance - Investment
4647,107609,Olympic Oil Industries  Ltd.,507609,,OLI IN,OPLY.BO,Listed,INE286E01019,L15141MH1980PLC022912,Trading
4648,131092,Om Metals Infraprojects Ltd.,531092,OMMETALS,OMM IN,OMET.BO,Listed,INE239D01028,L27203RJ1971PLC003414,Engineering - Construction
4649,244560,OM Securities Ltd.,,,,,Listed,,U74899DL1993PLC055507,Finance - Investment
4650,244561,OM Udyog Ltd.,,,,,Listed,,U27214WB1985PLC038582,Finance - Investment
4651,267111,Omansh Enterprises Ltd.,538537,,OEL IN,OMAN.BO,Listed,INE378P01028,L21011DL1974PLC241646,Trading
4652,120021,Omax Autos Ltd.,520021,OMAXAUTO,OMAX IN,OMXA.BO,Listed,INE090B01011,L30103HR1983PLC026142,Trading
4653,132880,Omaxe Ltd.,532880,OMAXE,OAXE IN,OMAX.BO,Listed,INE800H01010,L74899DL1989PLC035389,Construction - Real Estate
4654,119479,Omega Ag-Seeds (Punjab) Ltd.,519479,,OAS IN,OMGA.BO,Listed,INE112B01013,L01119CH1992PLC012758,Agriculture
4655,111644,Omega Interactive Technologies Ltd.,511644,,FCFS IN,OMEG.BO,Listed,INE113B01029,L67120MH1994PLC077214,IT - Software 
4656,124406,Omega Laboratories Ltd.,524406,,OMG IN,,Listed,INE006E01011,L24239DL1986PLC023980,Pharmaceuticals & Drugs
4657,244558,Omega Trade Enterprises Ltd.,,,,,Listed,,L65999WB1980PLC032762,Finance - NBFC
4658,287415,Omfurn India Ltd.,,OMFURN,OMFURN IN,OMFU.BO,Listed,INE338Y01016,U20200MH1997PLC111887,Household & Personal Products
4659,241253,Omkar Industries Ltd.,,,,,Listed,,L51909GJ1985PLC007702,Trading
4660,131496,Omkar Overseas Ltd.,531496,,OMKO IN,OMKA.BO,Listed,INE680D01015,L51909GJ1994PLC023680,Trading
4661,132167,Omkar Pharmachem Ltd.,532167,,OMK IN,OMKR.BO,Listed,INE501C01015,L24231GJ1995PLC025276,Pharmaceuticals & Drugs
4662,211884,Omkar Speciality Chemicals Ltd.,533317,OMKARCHEM,OSCL IN,OMKS.BO,Listed,INE474L01016,L24110MH2005PLC151589,Chemicals 
4663,266861,Omni AxS Software Ltd.,,,,,Listed,,L30006TN1992PLC022439,IT - Software 
4664,124384,Omni Dye-Chem Exports Ltd.,524384,,OMDY IN,,Listed,INE529C01016,L24110GJ1992PLC018638,Dyes & Pigments
4665,132882,Omnitech Infosolutions Ltd.,532882,OMNITECH,OMIS IN,OMIN.BO,Listed,INE810H01019,L30007MH1990PLC055256,IT - Software 
4666,114324,Omnitex Industries (India) Ltd.,514324,,OMTX IN,OIND.BO,Listed,INE814D01010,L17100MH1987PLC042391,Trading
4667,287842,One Point One Solutions Ltd.,,ONEPOINT,ONEPOINT IN,ONEP.BO,Listed,INE840Y01011,U74900MH2008PLC182869,BPO/ITeS
4668,222898,Onelife Capital Advisors Ltd.,533632,ONELIFECAP,OCAP IN,ONEL.BO,Listed,INE912L01015,L74140MH2007PLC173660,Finance - Investment
4669,130805,Onesource Ideas Venture Ltd.,530805,,OIVL IN,ONES.BO,Listed,INE125F01024,L74900TN1994PLC097983,Diamond  &  Jewellery
4670,244692,Onesource Techmedia Ltd.,535647,,ONTL IN,OTML.BO,Listed,INE807O01011,L72900TN2008PLC067982,"Film Production, Distribution & Entertainment"
4671,111555,Onida Finance Ltd.,511555,,ONFN IN,,Listed,INE328B01015,L65910DL1990PLC040085,Finance - Investment
4672,200044,Onmobile Global Ltd.,532944,ONMOBILE,ONMB IN,ONMO.BO,Listed,INE809I01019,L64202KA2000PLC027860,IT - Software 
4673,285139,Ontic Finserve Ltd.,540386,,ONTIC IN,ONTI.BO,Listed,INE989S01034,L65910GJ1995PLC025904,Finance - Others
4674,132607,Ontrack Systems Ltd.,532607,,OTS IN,ONTS.BO,Listed,INE426B01033,L52321TN1988PLC015370,IT - Software 
4675,117536,Onward Technologies Ltd.,517536,ONWARDTEC,ONT IN,OTEC.BO,Listed,INE229A01017,L28920MH1991PLC062542,IT - Software 
4676,274283,OP Chains Ltd.,539116,,OPCH IN,OPCH.BO,Listed,INE118Q01018,U27205UP2001PLC026372,Trading
4677,244846,OP Vanyjya Ltd.,,,,,Listed,,L51102WB1982PLC034761,Finance - Investment
4678,242523,Opal Luxury Time Products Ltd.,,OPAL,OPAL IN,,Listed,INE520N01012,L33309PN2007PLC129597,Watches & Accessories
4679,130135,Optiemus Infracom Ltd.,530135,OPTIEMUS,OPIL IN,OPTI.BO,Listed,INE350C01017,L64200DL1993PLC054086,Trading
4680,131254,Optimus Finance Ltd.,531254,,OPFL IN,TRPK.BO,Listed,INE031G01014,L65910GJ1991PLC015044,Finance - NBFC
4681,132391,Opto Circuits (India) Ltd.,532391,OPTOCIRCUI,OPTC IN,OPTO.BO,Listed,INE808B01016,L85110KA1992PLC013223,Medical Equipment/Supplies/Accessories
4682,244847,Oracle Credit Ltd.,539598,,ORCL IN,ORAC.BO,Listed,INE727C01016,L65910DL1991PLC043281,Finance - NBFC
4683,132466,Oracle Financial Services Software Ltd.,532466,OFSS,OFSS IN,ORCL.BO,Listed,INE881D01027,L72200MH1989PLC053666,IT - Software 
4684,132837,Orbit Corporation Ltd.,532837,ORBITCORP,ORB IN,ORCP.BO,Listed,INE628H01015,L72900MH2000PLC124729,Construction - Real Estate
4685,112626,Orbit Exports Ltd.,512626,ORBTEXP,OEX IN,ORBE.BO,Listed,INE231G01010,L40300MH1983PLC030872,Textile 
4686,252055,Orbit Industries Ltd.,,,,,Listed,,L51109WB1984PLC038258,Automobiles - Dealers & Distributors
4687,132091,Orbit Multimedia Ltd.,532091,,ORA IN,ORBI.BO,Listed,INE471C01029,L99999GJ1995PLC027700,Courier  Services
4688,131342,Orbit Polyester Ltd.,531342,,ORP IN,,Listed,,L17120MH1993PLC071068,Textile 
4689,124372,Orchid Pharma Ltd.,524372,ORCHIDPHAR,ORCP IN,ORCD.BO,Listed,INE191A01019,L24222TN1992PLC022994,Pharmaceuticals & Drugs
4690,222698,Orchid Securities Ltd.,,,,,Listed,INE077D01014,L18209WB1994PLC062173,Finance - NBFC
4691,117195,ORG Informatics Ltd.,517195,ORGINFO,SRE IN,ORGI.BO,Listed,INE686D01012,L29308GJ1976PLC002889,IT - Software 
4692,131157,Organic Coatings Ltd.,531157,,OGCT IN,ORCO.BO,Listed,INE412E01011,L24220MH1965PLC013187,Dyes & Pigments
4693,113121,Oricon Enterprises Ltd.,513121,ORICONENT,OTE IN,OREN.BO,Listed,INE730A01022,L28100MH1968PLC014156,Petrochemicals
4694,104879,Orient Abrasives Ltd.,504879,ORIENTABRA,OA IN,ORNT.BO,Listed,INE569C01020,L24299DL1971PLC005854,Refractories
4695,130365,Orient Bell Ltd.,530365,ORIENTBELL,OBL IN,OCER.BO,Listed,INE607D01018,L14101UP1977PLC021546,Ceramics/Marble/Granite/Sanitaryware
4696,107690,Orient Beverages Ltd.,507690,,OB IN,ORBG.BO,Listed,INE247F01018,L15520WB1960PLC024710,Consumer Food
4697,242477,Orient Cement Ltd.,535754,ORIENTCEM,ORCMNT IN,ORCE.BO,Listed,INE876N01018,L26940OR2011PLC013933,Cement & Construction Materials
4698,288401,Orient Electric Ltd.,541301,ORIENTELEC,ORIENTEL IN,,Listed,INE142Z01019,U31100OR2016PLC025892,Household & Personal Products
4699,244566,Orient Fincorp Ltd.,,,,,Listed,,U74999MH1986PLC077608,Finance - NBFC
4700,220889,Orient Green Power Company Ltd.,533263,GREENPOWER,OGPL IN,ORIN.BO,Listed,INE999K01014,L40108TN2006PLC061665,Power Generation/Distribution
4701,223852,Orient International Ltd.,,,,,Listed,,L27310WB1981PLC034139,Trading
4702,102420,Orient Paper & Industries Ltd.,502420,ORIENTPPR,OPI IN,ORPP.BO,Listed,INE592A01026,L21011OR1936PLC000117,Paper & Paper Products
4703,126325,Orient Press Ltd.,526325,ORIENTLTD,OP IN,ORPR.BO,Listed,INE609C01024,L22219MH1987PLC042083,Plastic Products
4704,232353,Orient Refractories Ltd.,534076,ORIENTREF,ORIENT IN,ORRE.BO,Listed,INE743M01012,L28113MH2010PLC312871,Refractories
4705,213719,Orient Steel & Industries Limited,,,,,Listed,,L27109WB1956PLC023119,Steel & Iron Products
4706,103878,Orient Syntex Ltd.,503878,,OS IN,,Listed,,U24100MH1980PLC023264,Textile - Spinning
4707,131512,Orient Tradelink Ltd.,531512,,MRIF IN,ORIT.BO,Listed,INE681D01013,L65910GJ1994PLC022833,"Film Production, Distribution & Entertainment"
4708,100078,Oriental Aromatics Ltd.,500078,CAMPALLIED,OAL IN,CAMP.BO,Listed,INE959C01023,L17299MH1972PLC285731,Chemicals 
4709,100315,Oriental Bank Of Commerce,500315,ORIENTBANK,OBC IN,ORBC.BO,Listed,INE141A01014,U65191DL1901PLC002036,Bank - Public
4710,106579,Oriental Carbon & Chemicals Ltd.,506579,OCCL,OTCC IN,ORCR.BO,Listed,INE321D01016,L24297WB1978PLC031539,Chemicals 
4711,100314,Oriental Hotels Ltd.,500314,ORIENTHOT,OTH IN,ORHT.BO,Listed,INE750A01020,L55101TN1970PLC005897,"Hotel, Resort & Restaurants"
4712,101355,Oriental Industrial Investment Corporation Ltd.,501355,,OIIC IN,,Listed,,L99999MH1943PLC003977,Finance - Investment
4713,126989,Oriental Remedies & Herbals Ltd.,526989,,ORH IN,,Listed,,L24233WB1993PLC059211,Pharmaceuticals & Drugs
4714,132817,Oriental Trimex Ltd.,532817,ORIENTALTL,OTRI IN,ORTX.BO,Listed,INE998H01012,L74899DL1996PLC078339,Ceramics/Marble/Granite/Sanitaryware
4715,131859,Oriental Veneer Products Ltd.,531859,,OVP IN,ORVP.BO,Listed,INE457G01029,L02005MH1991PLC060686,Wood & Wood Products
4716,124170,Origin Agrostar Ltd.,524170,SQUAREDBIO,UST IN,,Listed,INE964A01019,L24294TN1987PLC014671,Consumer Food
4717,112616,Orind Exports Ltd.,512616,,ORX IN,ORIE.BO,Listed,INE165E01015,U26994OR1992PLC003132,Refractories
4718,124450,Orion Acids & Chemicals Ltd.,524450,,OAC IN,,Listed,,U99999MH1988PLC048591,Chemicals 
4719,130031,Oriqua Ltd.,530031,,ORQ IN,,Listed,,L05004OR1993PLC003373,Aquaculture
4720,288619,Orissa Bengal Carrier Ltd.,541206,,OBCL IN,ORIB.BO,Listed,INE426Z01016,U63090CT1994PLC008732,Logistics
4721,113256,Orissa Extrusions Ltd.,513256,,OSE IN,,Listed,,L27203OR1986PLC001629,Metal - Non Ferrous 
4722,102260,Orissa Industries Ltd.,502260,,OSI IN,,Listed,,L26109OR1944PLC000062,Refractories
4723,205704,Orissa Minerals Development Company Ltd.,590086,ORISSAMINE,OMDC IN,ORIS.BO,Listed,INE725E01024,L51430WB1918GOI003026,Mining & Minerals
4724,244568,Orissa Securities Ltd.,,,,,Listed,,U67120WB1993PLC057677,Finance - NBFC
4725,104864,Orissa Sponge Iron & Steel Ltd.,504864,,OSSI IN,OSSP.BO,Listed,INE228D01013,L27102OR1979PLC000819,Engineering
4726,131626,Orosil Smiths India Ltd.,531626,,OSIL IN,OROS.BO,Listed,INE628B01034,L74899DL1994PLC059341,Diamond  &  Jewellery
4727,222722,Orpine Systems Ltd.,,,,,Listed,INE439B01010,L72200TG1999PLC033065,IT - Software 
4728,244849,Orson Holdings Co Ltd.,,,,,Listed,,L67120WB1982PLC034468,Engineering - Industrial Equipments
4729,210569,Ortel Communications Ltd.,539015,ORTEL,ORTEL IN,ORTE.BO,Listed,INE849L01019,L74899DL1995PLC069353,TV Broadcasting & Software Production
4730,190074,Ortin Laboratories Ltd.,539287,ORTINLABSS,ORTL IN,ORTN.BO,Listed,INE749B01012,L24110AP1986PLC006885,Pharmaceuticals & Drugs
4731,130173,Oscar Global Ltd.,530173,,OSG IN,OSCG.BO,Listed,INE473F01010,L51909DL1990PLC041701,Leather
4732,101179,Oscar Investments Ltd.,501179,,OSCR IN,OSCA.BO,Listed,INE221D01018,L65999DL1978PLC099476,Finance - NBFC
4733,109782,Oseaspre Consultants Ltd.,509782,,OSEA IN,,Listed,INE880P01015,L74140MH1982PLC027652,Finance - NBFC
4734,294424,OSIA Hyper Retail Ltd.,,OSIAHYPER,,,Listed,INE06IR01013,U52190GJ2013PLC077269,Retailing
4735,283888,Osiajee Texfab Ltd.,540198,,OSIAJEE IN,OIAJ.BO,Listed,INE186R01013,L17299GJ1995PLC024606,Textile 
4736,131617,Osian Industries Ltd.,531617,,OSNC IN,OSIA.BO,Listed,INE634M01013,L24100GJ1982PLC005302,Trading
4737,219265,Ossoor Estates Ltd,,,,,Listed,,U01131KA1955PLC000812,Agriculture
4738,100317,Oswal Agro Mills Ltd.,500317,OSWALAGRO,OWAM IN,OWAG.BO,Listed,INE142A01012,L15319PB1979PLC012267,Diversified
4739,200031,Oswal Greentech Ltd.,539290,BINDALAGRO,OGL IN,OSCH.BO,Listed,INE143A01010,L24112PB1981PLC031099,Finance - Investment
4740,241198,Oswal Industries Ltd.,,,,,Listed,,U27100GJ1983PLC006037,Engineering - Industrial Equipments
4741,109099,Oswal Leasing Ltd.,509099,,OWL IN,OSWL.BO,Listed,,L65910DL1983PLC016036,Finance - NBFC
4742,222332,Oswal Minerals Ltd.,,OSWALMIN,OML IN,OSWA.BO,Listed,INE469B01017,L30006TN1996PLC035973,Mining & Minerals
4743,131065,Oswal Overseas Ltd.,531065,,OSWO IN,OSWO.BO,Listed,INE906K01019,L74899DL1984PLC018268,Sugar
4744,100318,Oswal Spinning & Weaving Mills Ltd.,500318,OSWALSPG,OWSW IN,OWSP.BO,Listed,INE716C01027,L17111PB1955PLC001884,Textile - Spinning
4745,114460,Oswal Yarns Ltd.,514460,,OWY IN,OSWY.BO,Listed,INE670H01017,L17111PB1982PLC005006,Textile 
4746,123151,Otco International Ltd.,523151,,OTCO IN,OTCO.BO,Listed,INE910B01028,L17114KA2001PLC028611,IT - Software 
4747,105783,Otoklin Plants & Equipments Ltd.,505783,OTOKLIN,OTOK IN,,Listed,INE304C01014,U99999MH1982PTC028107,Engineering
4748,107260,Oudh Sugar Mills Ltd.,507260,OUDHSUG,OUDH IN,OUDH.BO,Listed,INE594A01014,U99999MH1932PLC001865,Sugar
4749,114330,Overseas Synthetics Ltd.,514330,,OSS IN,OVER.BO,Listed,INE670O01013,L17119GJ1992PLC017316,Textile 
4750,130741,Ovobel Foods Ltd.,530741,,OVBF IN,OFOD.BO,Listed,INE812S01012,L85110KA1993PLC013875,Consumer Food
4751,103899,Oxemberg Fashions Ltd.,503899,,HNF IN,,Listed,,L17120MH1999PLC032256,Textile 
4752,114414,Oxford Industries Ltd.,514414,,LSS IN,OXIN.BO,Listed,INE114D01015,L17112MH1980PLC023572,Textile 
4753,123389,Oxides & Specialities Ltd.,523389,HERDIOXIDE,HDOE IN,,Listed,INE597D01011,L24119MH1987PLC042468,Chemicals 
4754,245846,Ozone World Ltd.,539291,,OZONE IN,OZON.BO,Listed,INE583K01016,L65910GJ1989PLC012835,Trading
4755,123862,Pacheli Industrial Finance Ltd.,523862,,PIFLTD IN,DHOI.BO,Listed,INE926B01016,L67120MH1985PLC037772,Construction - Real Estate
4756,123483,Pacific Industries Ltd.,523483,PACIFICIND,PGR IN,PACI.BO,Listed,INE883C01025,L14101KA1989PLC062041,Ceramics/Marble/Granite/Sanitaryware
4757,123702,Packtech Industries Ltd.,523702,,SPI IN,,Listed,,L25209PN1992PLC066034,Packaging 
4758,244572,PACO Exports Ltd.,,,,,Listed,,U51909WB1981PLC033353,Finance - Investment
4759,241207,Pact Industries Ltd.,538963,,PACT IN,PCTI.BO,Listed,INE494K01024,L18101PB1993PLC013193,Textile 
4760,131395,Padam Cotton Yarns Ltd.,531395,,PCY IN,PACT.BO,Listed,INE448D01017,L17112HR1994PLC033641,Textile 
4761,244851,Padma (India) Ltd.,,,,,Listed,,L13203WB1982PLC035598,Construction - Real Estate
4762,132350,Padmalaya Telefilms Ltd.,532350,PADMALAYAT,PDMT IN,PADM.BO,Listed,INE243B01016,L92111TG1991PLC013222,TV Broadcasting & Software Production
4763,131779,Padmanabh Alloys & Polymers Ltd.,531779,,PDA IN,PADN.BO,Listed,INE630U01014,L17110GJ1994PLC023540,Plastic Products
4764,126905,Padmanabh Industries Ltd.,526905,,PADI IN,NILC.BO,Listed,INE743D01011,L17110GJ1994PLC023396,Trading
4765,100321,Padmini Technologies Ltd.,500321,PADMINPOLY,PDPY IN,,Listed,INE114B01019,L25202DL1990PLC039395,Plastic Products
4766,117230,PAE Ltd.,517230,PAEL,PAE IN,PAEL.BO,Listed,INE766A01018,L99999MH1950PLC008152,Trading
4767,131396,Pagaria Energy Ltd.,531396,,PAEL IN,MWOM.BO,Listed,INE905B01010,L67120DL1991PLC043677,IT - Software 
4768,132827,Page Industries Ltd.,532827,PAGEIND,PAG IN,PAGE.BO,Listed,INE761H01022,L18101KA1994PLC016554,Textile 
4769,124178,Paintex Chemicals (Bombay) Ltd.,524178,,PC IN,,Listed,,L24110MH1988PLC049179,Chemicals 
4770,132900,Paisalo Digital Ltd.,532900,PAISALO,PAISALO IN,SEIL.BO,Listed,INE420C01042,U65921UP1992PLC014135,Finance - NBFC
4771,111306,Pal Credit & Capital Ltd.,511306,PALCREDIT,PALC IN,PCC.BO,Listed,INE983B01025,L51010MH1962PLC012287,Finance - NBFC
4772,286953,Palash Securities Ltd.,540648,PALASHSECU,PALASH IN,PAAS.BO,Listed,INE471W01019,U74120UP2015PLC069675,Finance - Investment
4773,113405,PALCO Ltd.,513405,PENNARALUM,PACL IN,PNAL.BO,Listed,INE057C01018,L27203TG1989PLC010409,Aluminium & Aluminium Products
4774,208912,Palco Metals Ltd.,539121,,PAML IN,PALC.BO,Listed,INE239L01013,L27310GJ1960PLC000998,Aluminium & Aluminium Products
4775,244581,Pali Commercial Co Ltd.,,,,,Listed,,L51909WB1981PLC034414,Finance - Investment
4776,289450,PALM Jewels Ltd.,541444,,PALMJEWE IN,,Listed,INE838Z01012,U36910GJ2005PLC046809,Trading
4777,132521,Palred Technologies Ltd.,532521,PALREDTEC,PALT IN,FOUR.BO,Listed,INE218G01033,L72200AP1999PLC033131,IT - Software 
4778,111597,Palsoft Infosystems Ltd.,511597,,ALCF IN,PALS.BO,Listed,INE969B01016,L72200RJ1994PLC008112,IT - Software 
4779,102577,Pamwi Tissues Ltd.,502577,,PT IN,,Listed,,L27100MH1968PLC013908,Paper & Paper Products
4780,113634,Pan Auto Ltd.,513634,,PNAT IN,,Listed,,L27100GJ1993PLC019294,Castings/Forgings
4781,131440,Pan Drugs Ltd.,531440,,PAND IN,,Listed,,L24230GJ1993PLC020671,Pharmaceuticals & Drugs
4782,117397,Pan Electronics (India) Ltd.,517397,,PEIL IN,PAEI.BO,Listed,INE648E01010,L00309KA1982PLC004960,Electronics - Components
4783,111525,Pan India Corporation Ltd.,511525,SRGINFOTEC,PICL IN,PAIN.BO,Listed,INE376A01032,L72200DL1984PLC017510,Finance - Investment
4784,131520,Pan India Resort & Land Devp. Ltd.,531520,,PIRLD IN,,Listed,INE381D01010,L55100GJ1994PLC021627,Amusement Parks/Recreation/Club
4785,131349,Panacea Biotec Ltd.,531349,PANACEABIO,PNCB IN,PNCA.BO,Listed,INE922B01023,L33117PB1984PLC022350,Pharmaceuticals & Drugs
4786,285514,Panache Digilife Ltd.,,PANACHE,PDIGI IN,PNAC.BO,Listed,INE895W01019,U72200MH2007PLC169415,IT - Hardware
4787,271424,Panache Innovations Ltd.,538742,,RUTR IN,RUTE.BO,Listed,INE516E01019,L51100WB1981PLC033779,Trading
4788,272519,Panafic Industrials Ltd.,538860,,PAIN IN,PANF.BO,Listed,INE655P01029,L45202DL1985PLC019746,Finance - NBFC
4789,124820,Panama Petrochem Ltd.,524820,PANAMAPET,PNPC IN,PAPT.BO,Listed,INE305C01029,L23209GJ1982PLC005062,Lubricants
4790,123307,Panasonic Appliances India Company Ltd.,523307,PANASONIC,PANL IN,PANH.BO,Listed,INE841C01015,L30007TN1988PLC016184,Consumer Durables - Domestic Appliances
4791,108941,Panasonic Carbon India Company Ltd.,508941,PANCARBON,PCIC IN,PCIL.BO,Listed,INE013E01017,L29142TN1982PLC009560,Electrodes & Welding Equipment
4792,104093,Panasonic Energy India Company Ltd.,504093,LAKHNNATNL,PANA IN,PANB.BO,Listed,INE795A01017,L31400GJ1972PLC002091,Batteries
4793,102070,Panchmahal Cement Ltd.,502070,PANCHMACEM,PCC IN,,Listed,,L99999GJ1979PLC003550,Cement & Construction Materials
4794,113511,Panchmahal Steel Ltd.,513511,PANCHMSTEL,PMS IN,PANS.BO,Listed,INE798F01010,L27104GJ1972PLC002153,Steel & Iron Products
4795,244856,Panchratna Arts Ltd.,,,,,Listed,,L29309WB1983PLC035968,Diamond  &  Jewellery
4796,131726,Panchsheel Organics Ltd.,531726,PANCHSHEEL,PSO IN,PANO.BO,Listed,INE316G01019,L24232MP1989PLC005390,Pharmaceuticals & Drugs
4797,241790,Panchura Estates Ltd.,,,,,Listed,,L01117TZ1943PLC000142,Tea/Coffee
4798,241212,Pandyan Hotels Ltd.,,,,,Listed,,L92490TN1963PLC005048,"Hotel, Resort & Restaurants"
4799,126345,Panjon Ltd.,526345,,PJN IN,,Listed,INE744D01019,L24232MP1983PLC002320,Pharmaceuticals & Drugs
4800,220168,Pankaj Investments Ltd.,,,,,Listed,,L67120WB1974PLC029188,Finance - NBFC
4801,106122,Pankaj Piyush Trade And  Investment Ltd.,506122,,PKPT IN,PANK.BO,Listed,INE820M01018,L65990MH1982PLC027262,Finance - Investment
4802,131280,Pankaj Polymers Ltd.,531280,,PKJP IN,PNKP.BO,Listed,INE698B01011,L24134TG1992PLC014419,Plastic Products
4803,244587,Panorama Capital Market Ltd.,,,,,Listed,,L15491WB1975PLC030290,Finance - NBFC
